timestamp,survey_id,agent_id,city_id,collection_channel,gender,birth_date,arrival_date,district_id,engagement_feeling,media_source,social_media,messaging_app,agent_category,agent_type,influencers,relationship_cat1,relationship_cat2,relationship_cat3,relationship_cat4,meeting_place,opinion_share,opinion_change,engagement_wish,engagement_type,engagement_freq,engagement_score
2020/06/09 12:49:39 PM UTC+3,301,301,Tallinn,Survey,Woman,1987-02-06,2019-05-22,Mustamäe,1,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );d. Informational websites and Internet",a. Facebook;e. LinkedIn,"b. Whatsapp;Facebook Messenger, Skype",3. Private Sector,l. Individual Citizen,a. Government (National);c. Public Services;f. Private Research & Innovation;g. Corporate Company (IT or Construction Industry);k. International NGOs and Third Sector,Neutral,Neutral,Neutral,Neutral,g. Online (web forums and applications),3,3,a. Yes,a. Online Survey Studies;d. Mobile Voting Application,f. Less than one hour a year,
2020/06/11 12:21:16 PM UTC+3,302,302,Tallinn,Survey,Woman,1992-03-16,1992-03-16,Kesklinn,3,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );c. Word to mouth between friends, family and neighbors;d. Informational websites and Internet",a. Facebook;e. LinkedIn;f. Instagram,b. Whatsapp;e. Telegram,3. Private Sector,"h. eCommerce, Startup, Small and Medium Enterprise","a. Government (National);d. Financial and Founding Partner;e. Academic Research & University;f. Private Research & Innovation;g. Corporate Company (IT or Construction Industry);h. eCommerce, Startup, Small and Medium Enterprise;j. Grassroot Movement, Local Association and Non-Profit;k. International NGOs and Third Sector;l. Individual Citizen",Contrary (bad relationship and oppositions in decision-making),Neutral,Neutral,Pro (good relationship and mutual influence),a. Neighborhood associations and district events;c. Innovation and startup support structure;d. Business clusters and entrepreneurial ecosystems;g. Online (web forums and applications),4,3,a. Yes,a. Online Survey Studies;b. Participative Workshops;e. Community Project Management,b. One hour a day,
2020/06/11 8:02:12 PM UTC+3,303,303,Tallinn,Survey,Woman,1978-08-24,2018-04-30,Kesklinn,2,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );c. Word to mouth between friends, family and neighbors;d. Informational websites and Internet;e. Emails and Newsletters;g. Newspaper Industry (Professional Journalism)",a. Facebook,b. Whatsapp,3. Private Sector,"h. eCommerce, Startup, Small and Medium Enterprise",a. Government (National);b. Government (Local);c. Public Services;d. Financial and Founding Partner,Contrary (bad relationship and oppositions in decision-making),Neutral,Neutral,Neutral,c. Innovation and startup support structure;d. Business clusters and entrepreneurial ecosystems;g. Online (web forums and applications),2,3,a. Yes,a. Online Survey Studies;b. Participative Workshops;d. Mobile Voting Application;e. Community Project Management,b. One hour a day,
2020/06/12 2:09:14 PM UTC+3,304,304,Tallinn,Survey,Woman,1978-07-05,2011-06-02,Kristiine,1,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );h. Radio;i. Television",a. Facebook;b. Twitter;e. LinkedIn;f. Instagram,b. Whatsapp;d. Slack,3. Private Sector,"h. eCommerce, Startup, Small and Medium Enterprise","e. Academic Research & University;f. Private Research & Innovation;i. Independent Designer, Architect or Developer;j. Grassroot Movement, Local Association and Non-Profit",Neutral,Neutral,Neutral,Neutral,d. Business clusters and entrepreneurial ecosystems;g. Online (web forums and applications),3,3,a. Yes,"a. Online Survey Studies;c. One-to-one Interviews by phone, webcall or meeting;d. Mobile Voting Application",d. One hour a month,
2020/06/14 10:06:04 PM UTC+3,305,305,Tallinn,Survey,Woman,1993-05-18,2009-06-14,Kristiine,4,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... )",a. Facebook;c. Youtube;f. Instagram,fb message,3. Private Sector,"h. eCommerce, Startup, Small and Medium Enterprise",l. Individual Citizen,Neutral,Neutral,Pro (good relationship and mutual influence);Contrary (bad relationship and oppositions in decision-making),Neutral,d. Business clusters and entrepreneurial ecosystems,2,3,a. Yes,d. Mobile Voting Application,d. One hour a month,
2020/06/15 6:03:58 PM UTC+3,306,306,Tallinn,Survey,Woman,1991-10-09,2018-09-15,Lasnamäe,1,"c. Word to mouth between friends, family and neighbors;d. Informational websites and Internet;i do not focus on such things.",a. Facebook;f. Instagram,b. Whatsapp;Zoom,3. Private Sector,"h. eCommerce, Startup, Small and Medium Enterprise","c. Public Services;d. Financial and Founding Partner;f. Private Research & Innovation;h. eCommerce, Startup, Small and Medium Enterprise;j. Grassroot Movement, Local Association and Non-Profit",Neutral,Neutral,Neutral,Neutral,a. Neighborhood associations and district events;b. Global promotional events and forums;d. Business clusters and entrepreneurial ecosystems;g. Online (web forums and applications),4,3,b. No,a. Online Survey Studies,f. Less than one hour a year,
2020/06/15 9:57:47 AM UTC+3,307,307,Tallinn,Survey,Woman,2020-05-12,2018-12-01,Kesklinn,3,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );c. Word to mouth between friends, family and neighbors;d. Informational websites and Internet;i. Television",a. Facebook;e. LinkedIn,b. Whatsapp,"4. Civil Society, Social and Third Sector",g. Corporate Company (IT or Construction Industry),g. Corporate Company (IT or Construction Industry),Neutral,Neutral,Neutral,Neutral,d. Business clusters and entrepreneurial ecosystems,5,3,b. No,a. Online Survey Studies,d. One hour a month,
2020/06/16 10:12:44 AM UTC+3,308,308,Tallinn,Survey,Woman,1991-06-25,2019-08-28,Mustamäe,1,"c. Word to mouth between friends, family and neighbors;d. Informational websites and Internet",a. Facebook;e. LinkedIn;f. Instagram,b. Whatsapp,"2. University Academics, Research & Innovation",e. Academic Research & University,e. Academic Research & University;l. Individual Citizen,Neutral,Pro (good relationship and mutual influence),Neutral,Neutral,g. Online (web forums and applications),2,2,a. Yes,a. Online Survey Studies;d. Mobile Voting Application;e. Community Project Management,d. One hour a month,
2020/06/16 11:00:20 AM UTC+3,309,309,Tallinn,Survey,Woman,1978-01-01,1978-01-01,Haabersti,3,"c. Word to mouth between friends, family and neighbors;d. Informational websites and Internet;g. Newspaper Industry (Professional Journalism);Personal connection to decisionmakers and influencers",a. Facebook;e. LinkedIn,b. Whatsapp,3. Private Sector,g. Corporate Company (IT or Construction Industry),a. Government (National);b. Government (Local);d. Financial and Founding Partner;g. Corporate Company (IT or Construction Industry),Neutral,Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Neutral,"a. Neighborhood associations and district events;c. Innovation and startup support structure;d. Business clusters and entrepreneurial ecosystems;e. Urban Infrastructure (Public Real-Estate, Transportation systems, Public Sport and Leisure areas);g. Online (web forums and applications)",3,4,b. No,b. Participative Workshops;e. Community Project Management,c. One hour a week,
2020/06/17 4:05:19 PM UTC+3,310,310,Tallinn,Survey,Woman,1981-06-01,2019-09-01,Kristiine,2,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );d. Informational websites and Internet;e. Emails and Newsletters;g. Newspaper Industry (Professional Journalism);i. Television;j. City Council",b. Twitter;c. Youtube;d. Medium;e. LinkedIn,b. Whatsapp,3. Private Sector,"i. Independent Designer, Architect or Developer","a. Government (National);b. Government (Local);c. Public Services;e. Academic Research & University;f. Private Research & Innovation;h. eCommerce, Startup, Small and Medium Enterprise;i. Independent Designer, Architect or Developer;j. Grassroot Movement, Local Association and Non-Profit",Pro (good relationship and mutual influence);Neutral,Pro (good relationship and mutual influence);Neutral,Pro (good relationship and mutual influence);Neutral,Neutral,a. Neighborhood associations and district events;b. Global promotional events and forums;c. Innovation and startup support structure;d. Business clusters and entrepreneurial ecosystems;g. Online (web forums and applications),5,3,a. Yes,a. Online Survey Studies;b. Participative Workshops;d. Mobile Voting Application,d. One hour a month,
2020/06/18 5:55:00 PM UTC+3,311,311,Tallinn,Survey,Woman,1980-03-24,2020-01-26,Kesklinn,1,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );c. Word to mouth between friends, family and neighbors",a. Facebook;c. Youtube,b. Whatsapp,"2. University Academics, Research & Innovation",e. Academic Research & University,e. Academic Research & University,Contrary (bad relationship and oppositions in decision-making),Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Neutral,"e. Urban Infrastructure (Public Real-Estate, Transportation systems, Public Sport and Leisure areas);academia",3,4,b. No,b. Participative Workshops,c. One hour a week,
2020/06/25 7:22:13 PM UTC+3,312,312,Tallinn,Survey,Woman,1991-08-23,2017-08-23,Kesklinn,1,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );c. Word to mouth between friends, family and neighbors",a. Facebook,b. Whatsapp,"2. University Academics, Research & Innovation",e. Academic Research & University,"j. Grassroot Movement, Local Association and Non-Profit;k. International NGOs and Third Sector;l. Individual Citizen",Neutral,Pro (good relationship and mutual influence),Neutral,Neutral,g. Online (web forums and applications),1,4,a. Yes,"a. Online Survey Studies;b. Participative Workshops;c. One-to-one Interviews by phone, webcall or meeting;d. Mobile Voting Application;e. Community Project Management",b. One hour a day,
2020/06/25 9:46:48 PM UTC+3,313,313,Tallinn,Survey,Woman,1979-05-09,1979-05-09,Mustamäe,7,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );d. Informational websites and Internet;f. Print Communication (Books, Flyers, Independent Activist Newspapers ... );g. Newspaper Industry (Professional Journalism);j. City Council",a. Facebook;e. LinkedIn,b. Whatsapp,"2. University Academics, Research & Innovation",l. Individual Citizen,c. Public Services;e. Academic Research & University;f. Private Research & Innovation;k. International NGOs and Third Sector,Neutral,Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Pro (good relationship and mutual influence);Neutral,b. Global promotional events and forums;d. Business clusters and entrepreneurial ecosystems;g. Online (web forums and applications),4,3,a. Yes,a. Online Survey Studies;b. Participative Workshops;d. Mobile Voting Application,c. One hour a week,
2020/06/26 9:17:02 PM UTC+3,314,314,Tallinn,Survey,Woman,1980-01-01,1980-01-01,Mustamäe,7,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );d. Informational websites and Internet;g. Newspaper Industry (Professional Journalism);j. City Council",a. Facebook;b. Twitter,b. Whatsapp,1. Governmental & Public Sector,a. Government (National),a. Government (National);b. Government (Local);k. International NGOs and Third Sector,Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),f. City Council or other Governmental Deliberative Assemblies;g. Online (web forums and applications),5,3,a. Yes,"a. Online Survey Studies;c. One-to-one Interviews by phone, webcall or meeting;d. Mobile Voting Application",c. One hour a week,
2020/06/27 2:36:35 AM UTC+3,315,315,Tallinn,Survey,Woman,1994-06-27,2019-11-01,Kesklinn,2,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... )",a. Facebook;d. Medium;e. LinkedIn;f. Instagram,b. Whatsapp,1. Governmental & Public Sector,k. International NGOs and Third Sector,a. Government (National),Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),g. Online (web forums and applications),3,3,a. Yes,a. Online Survey Studies;b. Participative Workshops,c. One hour a week,
2020/06/30 3:05:43 PM UTC+3,316,316,Tallinn,Survey,Woman,1982-05-19,2017-08-01,Põhja-Tallinn,3,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );c. Word to mouth between friends, family and neighbors;g. Newspaper Industry (Professional Journalism)",a. Facebook;e. LinkedIn;f. Instagram,b. Whatsapp,3. Private Sector,l. Individual Citizen,"a. Government (National);f. Private Research & Innovation;j. Grassroot Movement, Local Association and Non-Profit",Neutral,Neutral,Neutral,Neutral,c. Innovation and startup support structure;Public national events (e.g. Arvamusfestival),3,3,a. Yes,a. Online Survey Studies;d. Mobile Voting Application,e. One hour a year,
2020/07/01 10:51:24 AM UTC+3,317,317,Tallinn,Survey,Woman,1977-06-06,1977-06-06,Lasnamäe,1,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );d. Informational websites and Internet",a. Facebook;e. LinkedIn,b. Whatsapp;e. Telegram;Signal,3. Private Sector,g. Corporate Company (IT or Construction Industry),a. Government (National);g. Corporate Company (IT or Construction Industry);l. Individual Citizen,Pro (good relationship and mutual influence),Neutral,Pro (good relationship and mutual influence),Neutral,b. Global promotional events and forums;d. Business clusters and entrepreneurial ecosystems;g. Online (web forums and applications),5,2,b. No,b. Participative Workshops;e. Community Project Management,e. One hour a year,
2020/07/03 9:02:01 PM UTC+3,318,318,Tallinn,Survey,Woman,2019-05-04,2020-07-03,Kesklinn,9,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );b. Messaging Applications (Line, WhatsApp, WeChat, Slack, Telegram ... );c. Word to mouth between friends, family and neighbors;d. Informational websites and Internet;e. Emails and Newsletters",b. Twitter;e. LinkedIn;f. Instagram,b. Whatsapp;d. Slack,3. Private Sector,d. Financial and Founding Partner,c. Public Services;d. Financial and Founding Partner,Contrary (bad relationship and oppositions in decision-making),Contrary (bad relationship and oppositions in decision-making),Contrary (bad relationship and oppositions in decision-making),Contrary (bad relationship and oppositions in decision-making),c. Innovation and startup support structure;d. Business clusters and entrepreneurial ecosystems,4,4,a. Yes,"a. Online Survey Studies;b. Participative Workshops;c. One-to-one Interviews by phone, webcall or meeting;d. Mobile Voting Application;e. Community Project Management",b. One hour a day,
